"index_road","node_id"
"[111731378L]",1272249740
"[111731344L, 111731378L]",1272249810
"[111731391L]",1272249672
"[111731392L]",1272249899
"[111729415L, 111731393L]",1272249640
"[111729390L, 111731393L]",1272235793
"[111731395L]",1272250037
"[109367185L, 111731395L]",1272250083
"[111731397L]",1272250217
"[111731342L, 111731397L]",1272249878
"[111731395L, 111731400L]",1272250224
"[111731382L, 111731400L]",1272250113
"[111731359L, 111731402L]",1272250109
"[111731369L, 111731402L]",1272249817
"[111731403L]",1272249808
"[111731403L]",1272250011
"[111731391L, 111731404L]",1272249925
"[111731404L]",1272249773
"[111731375L, 111731407L]",1272250117
"[50635988L, 111731407L]",1272249869
"[111731384L, 111731410L]",1272250137
"[111731410L]",1272250014
"[42747063L, 111731411L]",1272250016
"[111731355L, 111731411L]",1272249841
"[109368252L, 111731413L]",534554475
"[111731369L, 111731413L]",1272250073
"[111731347L, 111731414L]",1272250123
"[111731357L, 111731414L]",1272249744
"[111732245L, 117699308L]",1272252113
"[42719468L, 63542716L, 111732245L, 117699308L]",534248159
"[58645676L, 111732246L]",1272252116
"[107011137L, 111732246L]",1272252115
"[33428589L, 111818947L]",1273115762
"[111818947L, 33428764L]",380377384
"[111819700L, 33425440L]",1273117135
"[111819700L]",1273117082
"[53791185L, 111821073L]",1310339674
"[26173793L, 111821073L]",1273121240
"[111828719L, 111828721L]",1273189343
"[77910429L, 111828719L]",1273189320
"[111828720L, 111828723L]",1273189347
"[111828720L, 117221833L]",1273189345
"[47705349L, 111828721L]",1273189322
"[111828721L]",1273189330
"[47705349L, 111828722L]",1273189340
"[111828722L]",1273189319
"[47705349L, 111828723L]",1273189321
"[77910429L, 111828723L]",915666311
"[111828724L]",1273189344
"[111828724L]",1273189326
"[111828725L]",1273189351
"[111828725L]",1273189356
"[5217861L, 112446391L]",1278004067
"[112446391L]",1278004065
"[5217861L, 112446392L]",1278004066
"[112446392L, 113662918L]",1278004063
"[5168718L, 112446411L]",1278004158
"[112446411L, 113662995L]",1278004156
"[112446700L, 120495325L]",1278006435
"[112446700L]",1285303154
"[51537084L, 54581238L, 112770024L]",983924398
"[112770024L]",983924417
"[55283331L, 112796174L]",1281448922
"[46906528L, 112796174L]",598796538
"[112862672L, 117081342L]",1281828889
"[112862672L, 112862676L]",1281828874
"[42746933L, 112862673L]",1281828882
"[42746933L, 112862673L]",1281828855
"[47613708L, 112862674L]",1281828868
"[112862674L]",1281828842
"[112862673L, 112862675L]",1281828876
"[112862673L, 112862675L]",1281828845
"[47577384L, 112862676L]",1281828848
"[112862674L, 112862676L]",1281828864
"[42746933L, 112862677L]",534552828
"[112862672L, 112862677L]",1281828879
"[112862672L, 112862678L]",1281828849
"[47577701L, 112862678L]",1281828877
"[23892323L, 113311105L]",1278006432
"[113311105L]",1285303152
"[113662916L, 113662917L]",1288651800
"[5217861L, 23720860L, 113662916L]",277524512
"[25468621L, 113662917L]",1288651808
"[113662916L, 113662917L]",1288651800
"[113662918L, 113662920L]",1288651804
"[113662918L, 113662920L]",1288651804
"[113662918L, 113662919L, 115691516L]",1288651809
"[113662919L]",1288651805
"[113662920L]",1278004064
"[112446391L, 113662922L]",1288651798
"[113662922L, 113662924L]",1288651810
"[113662923L, 113662924L]",1288651811
"[112446391L, 113662923L]",1278004068
"[5135889L, 113662924L]",1288651801
"[113662922L, 113662924L]",1288651810
"[113662994L, 113662995L]",1288652770
"[5168718L, 113662994L]",1288652757
"[112446411L, 113662995L]",1278004156
"[43872631L, 113676066L]",557283029
"[43872631L, 113676066L]",1288743602
"[113676066L, 113676112L]",1288743750
"[113676112L]",1288743666
"[25719849L, 113679872L, 113679896L]",280447365
"[113679872L, 113679884L, 113679896L]",1288801469
"[93228960L, 113679881L]",1288801484
"[93228949L, 113679881L]",1080698014
"[113679872L, 113679884L, 113679896L]",1288801469
"[42747200L, 113811659L]",534556687
"[113811659L, 128248620L]",1290300948
"[27035677L, 113811661L]",534556928
"[42747200L, 113811661L]",1290300958
"[47576123L, 113811662L]",605305186
"[32870901L, 113811662L]",605305188
"[113811663L, 128248675L]",1290300945
"[32870899L, 113811663L]",567684019
"[47576118L, 113965450L]",534556417
"[50636035L, 113965450L, 113965469L]",1291598852
"[50635988L, 113965469L]",644625786
"[47576118L, 113965471L]",1291598913
"[113965471L, 113965472L]",1291598978
"[47576209L, 113965472L]",605307607
"[47576209L, 113965472L]",1291598855
"[47576118L, 113967463L]",1291601375
"[113968277L, 113968279L, 128248659L]",534251549
"[27054397L, 113968277L]",1189179722
"[42720236L, 113968279L, 128248668L]",534251752
"[27054412L, 113968279L]",534251749
"[113968279L, 113968282L]",534251754
"[113968282L, 128248668L]",1291607234
"[113968279L, 113968283L]",1189179539
"[113968283L, 128248659L]",1189179641
"[113968807L, 113968809L]",1291613259
"[113968807L, 113968808L]",1291613268
"[22799232L, 113968808L]",1291613252
"[113968808L, 113968809L, 113968811L]",1291613248
"[113968808L, 113968809L]",1291613262
"[113968809L, 113968811L]",1291613267
"[113968808L, 113968809L, 113968811L]",1291613248
"[113968809L, 113968813L]",1291613265
"[113968808L, 113968813L]",1291613251
"[113968809L, 113968814L]",1291613246
"[113968808L, 113968814L]",1291613254
"[114076955L, 128009724L]",1292883518
"[114076955L, 114076972L]",1292883484
"[114076956L, 136874866L]",1292883509
"[114076956L, 114076970L]",1292883480
"[29422141L, 114076957L]",1292883533
"[114076957L, 136879330L]",331880667
"[114076958L, 136879335L, 136879337L]",1292883536
"[114076958L, 114076972L, 136879333L]",1292883513
"[34104286L, 114076959L]",1292883534
"[30065021L, 114076959L]",1292883491
"[42488539L, 114076960L]",1292883517
"[114076960L, 128009724L]",1292883525
"[114076961L, 136879330L]",1292883520
"[114076961L, 114076970L]",1292883524
"[114076962L, 136874866L]",1292883492
"[34104261L, 114076962L]",331880521
"[114076963L, 114076970L]",1292883528
"[114076964L]",1292883487
"[114076964L]",1292883497
"[114076965L, 128009724L]",27547614
"[42488539L, 114076965L]",1292883482
"[114076966L]",1292883496
"[114076966L]",1292883508
"[34104261L, 114076968L]",1292883483
"[114076968L, 128009708L]",1292883506
"[114076969L]",1292883519
"[114076969L]",1292883501
"[114076956L, 114076970L]",1292883480
"[114076970L, 128489875L]",321615488
"[114076955L, 114076972L]",1292883484
"[114076958L, 114076972L, 136879333L]",1292883513
"[42488539L, 114076973L]",1292883522
"[114076973L, 136879330L]",1292883490
"[114076974L, 139339332L]",1292883489
"[114076974L, 128009674L]",1292883515
"[77306316L, 114077008L]",1292885438
"[114077008L, 114077009L]",1292885442
"[114077008L, 114077009L]",1292885442
"[29277061L, 114077009L]",1292885440
"[114077389L, 138684423L, 138684426L]",1292894729
"[114077389L, 114077391L, 127635208L]",1292894693
"[114077390L]",1412183224
"[114077390L, 127635198L]",1412183208
"[114077389L, 114077391L, 127635208L]",1292894693
"[114077391L, 128576332L, 136968705L]",1292894695
"[114077587L, 122091106L, 136965846L]",1292896997
"[114077587L, 136965845L, 136965846L]",1292896998
"[54669971L, 114079986L]",353121719
"[114079986L]",1292924822
"[114079988L, 114079998L]",1292924795
"[54669768L, 114079988L]",353122065
"[114079988L, 114079991L]",1292924800
"[114079991L]",1292924824
"[54669971L, 114079996L]",353121718
"[114079996L]",1292924791
"[114079997L, 114079998L]",1292924839
"[114079997L]",1292924832
"[34390628L, 114079998L]",394848794
"[114079998L]",1292924787
"[31557692L, 114080000L]",353121709
"[114079988L, 114080000L]",1292924836
"[114108301L, 136512032L]",1293134712
"[29229203L, 114108301L]",1293134748
"[114108302L, 114108325L]",1293134871
"[29229203L, 114108302L, 114108324L]",1293134756
"[114108301L, 114108303L]",1293134751
"[32594357L, 114108303L]",1293134703
"[114108304L, 114109018L]",366534168
"[114108305L, 114108319L, 114108326L]",1293134885
"[114108305L, 128753744L]",239451422
"[114108306L, 114108313L]",1293134762
"[25671099L, 114108306L]",289275947
"[114108307L, 114108325L]",604939236
"[114108307L, 114108326L]",1293134814
"[114108308L, 114108337L]",1293134740
"[114108308L, 114108309L, 114108310L]",1293134775
"[32594357L, 114108309L]",35862521
"[114108309L, 114108337L]",237539187
"[114108308L, 114108309L, 114108310L]",1293134775
"[114108310L, 114108334L, 114108358L]",1293134815
"[114108311L, 114108340L]",1293134774
"[114108311L, 114108317L]",1293134839
"[114108312L, 128620769L]",1293134765
"[114108312L]",1420909536
"[114108313L, 114108332L]",1293134881
"[114108306L, 114108313L]",1293134762
"[114108314L, 114108333L]",380733667
"[32594357L, 114108314L]",35862527
"[114108316L]",1293134883
"[114108316L]",1293134804
"[26404005L, 114108317L]",1293134723
"[114108317L, 121651219L]",279857194
"[114108318L]",1293134715
"[114108318L]",1293134842
"[114108319L, 114108321L, 114108346L]",1293134808
"[114108305L, 114108319L, 114108326L]",1293134885
"[32594353L, 114108320L]",288194124
"[114108320L, 114108336L]",1293134704
"[114108304L, 114108321L]",1293134772
"[114108319L, 114108321L, 114108346L]",1293134808
"[114108322L, 114108339L]",1293134856
"[114108322L, 114108325L]",1293134701
"[29229203L, 114108302L, 114108324L]",1293134756
"[114108324L, 114108325L]",604939235
"[114108325L, 114108346L]",1293134896
"[114108325L, 128620748L, 128620800L]",604939189
"[114108307L, 114108326L]",1293134814
"[32594353L, 114108330L]",380731617
"[114108325L, 114108330L]",604939234
"[114108332L, 114108346L]",1293134713
"[114108313L, 114108332L]",1293134881
"[25214182L, 114108333L]",1293134897
"[114108333L, 114108337L]",1293134791
"[114108310L, 114108334L, 114108358L]",1293134815
"[25446422L, 42398486L, 114108334L]",321556296
"[114108304L, 114108335L]",380728018
"[42367952L, 114108335L]",1293134898
"[114108333L, 114108336L]",380731866
"[114108336L, 114108346L]",1293134733
"[114108333L, 114108337L]",1293134791
"[114108337L, 136512036L]",237539227
"[114108339L, 114108349L]",1293134796
"[114108309L, 114108339L]",1293134717
"[26404009L, 114108340L]",289276147
"[29421996L, 114108340L]",321938649
"[114108341L, 114108349L]",1293134827
"[25214182L, 114108341L]",237539107
"[25446425L, 114108343L]",289276185
"[114108313L, 114108343L]",289276186
"[34319868L, 114108345L]",1293134700
"[114108345L, 121988946L]",1293134755
"[34319868L, 114108346L, 128753728L, 128753744L]",286387106
"[114108332L, 114108346L]",1293134713
"[24691163L, 114108349L]",1420909573
"[114108346L, 114108349L]",1293134806
"[114108313L, 114108352L]",1293134726
"[26404010L, 114108352L]",289276165
"[32594353L, 114108353L]",288193610
"[114108333L, 114108353L]",1293134783
"[42367952L, 114108357L]",1293134743
"[114108304L, 114108357L]",1293134777
"[114109005L, 114109007L]",1293140907
"[114109005L]",1295899822
"[114108332L, 114109006L]",1293134767
"[32594169L, 114109006L]",1293140906
"[114109007L, 114109019L]",1293140905
"[114109005L, 114109007L]",1293140907
"[114109008L, 114109014L]",1293140980
"[114108332L, 114109008L]",1293134805
"[32594169L, 114109014L]",1293140911
"[114109008L, 114109014L]",1293140980
"[25446425L, 114109018L]",289276293
"[114108304L, 114109018L]",366534168
"[114108346L, 114109019L]",1293140952
"[32594169L, 114109019L]",268389427
"[26718557L, 114215211L]",1294048948
"[114215211L]",1294048993
"[114391760L, 114391764L]",1295880226
"[114391760L]",1295880270
"[114391762L, 114391764L]",1295880266
"[114391762L]",1295880263
"[114391764L, 121778769L]",1295880250
"[114391764L]",1295880202
"[114391766L]",1295880204
"[114391766L, 121778769L]",1295880217
"[114391764L, 114391769L]",1295880253
"[114391762L, 114391769L]",1295880247
"[114391771L]",1295880246
"[114391771L, 121778769L]",1295880261
"[114392393L, 114392395L]",1295886482
"[114392393L]",1295886480
"[114392395L]",1295886481
"[114392395L, 114626353L]",1295886497
"[42724022L, 114393297L]",534302816
"[114393297L, 114393299L]",1295893501
"[42720123L, 114393299L]",1295893488
"[114393299L]",1295893493
"[87341717L, 114393696L, 128489870L]",754515923
"[104639138L, 114393696L]",1207063165
"[109077913L, 114396525L]",1249808004
"[114396525L]",1295984982
"[114412879L]",1296102317
"[114412879L]",1296102376
"[114413847L, 114413850L]",1296110765
"[114413847L, 114413850L]",1296110730
"[114413848L, 114413855L, 114413877L]",1296110546
"[114413848L, 114413853L]",1296110741
"[42416753L, 114413849L]",1296110619
"[114413849L, 114413867L]",1296110493
"[30042591L, 114413850L]",1296110727
"[114413850L, 114413871L, 114413874L]",1296110613
"[114413850L, 114413852L]",1296110739
"[114413852L, 121651117L]",644623229
"[114413853L, 121651117L]",1296110559
"[30042591L, 114413853L]",320900004
"[30042591L, 114413855L]",1296110608
"[114413855L, 121651117L]",644623221
"[114413857L, 114413884L]",1296110543
"[31987293L, 114413857L]",1296110717
"[114413858L, 114413863L]",1296110699
"[114413858L, 114413882L]",1296110558
"[50635631L, 114413860L]",1296110648
"[114413850L, 114413860L]",1296110702
"[114413862L]",1296110719
"[114413862L]",1296110568
"[114413863L]",1296110500
"[114413863L]",1296110571
"[114413866L]",1296110534
"[42416753L, 114413866L]",1296110764
"[114413855L, 114413867L]",1296110679
"[114413867L]",1296110715
"[114413847L, 114413868L]",1296110586
"[114413868L, 114413874L]",1296110696
"[30042591L, 114413870L]",1296110726
"[42416753L, 114413870L]",1296110584
"[114413871L, 121651117L]",1296110645
"[114413850L, 114413871L, 114413874L]",1296110613
"[114413872L, 114413874L]",1296110595
"[114413872L, 121651117L]",1296110754
"[114413860L, 114413874L]",1296110511
"[31987293L, 114413874L]",1296110713
"[114413877L]",1296110738
"[114413848L, 114413855L, 114413877L]",1296110546
"[42747366L, 114413879L]",1296110590
"[114413847L, 114413879L]",1296110751
"[114413867L, 114413881L]",1296110680
"[114413881L, 121651117L]",1296110541
"[114413882L]",1296110656
"[114413882L]",1296110513
"[30042591L, 114413884L]",1296110704
"[114413850L, 114413884L]",1296110616
"[30042591L, 114413886L]",1296110574
"[114413857L, 114413886L]",1296110740
"[42416732L, 114413888L]",1296110756
"[114413853L, 114413888L]",1296110721
"[114413891L, 114413892L]",1296110736
"[114413862L, 114413891L]",1296110592
"[114413892L]",1296110617
"[114413892L]",1296110706
"[114417470L, 114637127L, 119983707L]",1296155059
"[114417470L, 42421530L]",529626948
"[114417472L]",1296155044
"[114417472L]",1296155052
"[33506125L, 114503687L]",1296956736
"[42453622L, 114503687L]",1296953559
"[114520901L]",1297117202
"[114520901L, 114520902L]",1297117204
"[114520902L]",1297117203
"[114520902L]",1297117205
"[42747220L, 114626351L]",1298005686
"[114626351L, 114626357L]",320482420
"[114626352L, 114626353L]",1298005678
"[114626352L]",1298005708
"[114626353L]",1298005668
"[50635942L, 114626353L]",1295886461
"[29131419L, 114626354L]",320482550
"[114626354L, 114626359L]",1298005699
"[114626355L]",1298005695
"[114392395L, 114626355L]",1298005677
"[114626353L, 114626356L]",1295886445
"[114626356L]",1298005694
"[114626351L, 114626357L]",320482420
"[29131417L, 114626357L]",320482340
"[114626358L]",1298005698
"[114626353L, 114626358L]",1295886441
"[114626354L, 114626359L]",1298005699
"[42747219L, 114626359L]",320482706
"[114626355L, 114626361L]",1298005697
"[114626358L, 114626361L]",1298005712
"[114626358L, 114626362L]",1298005722
"[114626355L, 114626362L]",1298005679
"[114626722L, 114626729L]",1298031777
"[114626722L]",1298031893
"[50635911L, 114626723L]",1298031824
"[102976634L, 114626723L]",1298031713
"[114626724L]",1298031831
"[50635911L, 114626724L]",1298031868
"[114626726L]",1298031727
"[114626726L]",1298031750
"[30243135L, 114626729L]",644623597
"[30243135L, 114626729L]",1298031880
"[114626732L, 114626738L]",1298031779
"[114626732L, 114626736L]",644621800
"[50635950L, 114626733L]",1298031796
"[114626732L, 114626733L]",644621794
"[102976634L, 114626734L]",1189179600
"[114626734L, 114626740L]",1298031757
"[114626735L, 114626736L]",644621801
"[114626723L, 114626735L]",644621802
"[114626736L, 114626738L]",1298031843
"[114626723L, 114626736L]",1298031719
"[114626737L]",1298031734
"[114626733L, 114626737L]",1298031723
"[114626738L]",1298031781
"[114626738L]",1298031710
"[114626723L, 114626739L]",1298031793
"[114626739L]",1298031861
"[114626726L, 114626740L]",1298031792
"[31987226L, 114626740L]",1189179494
"[114626723L, 114626741L]",1298031725
"[114626741L]",1298031838
"[114626733L, 114626742L]",1298031823
"[114626742L]",1298031841
"[114637111L]",1298050529
"[114637111L]",1298050599
"[114637113L, 114637128L]",1298050600
"[114637113L, 114637121L]",1298050532
"[114637114L]",1298050589
"[114637114L]",1298050547
"[4484777L, 114637115L]",72759649
"[114637115L, 114637125L]",1298050544
"[114637116L, 114637124L]",1298050592
"[114637111L, 114637116L]",1298050533
"[56453293L, 114637117L]",1298050550
"[114637117L, 114637119L]",1298050549
"[114637118L, 127468289L]",1298050574
"[114637118L, 114637120L]",276094606
"[114637119L, 114637121L]",1298050554
"[30042509L, 114637119L]",72758366
"[114637118L, 114637120L]",276094606
"[29242028L, 114637120L]",604808010
"[114637113L, 114637121L]",1298050532
"[114637119L, 114637121L]",1298050554
"[114637122L]",1298050563
"[114637122L]",1298050535
"[114637124L]",1298050582
"[114637124L]",1298050541
"[114637115L, 114637125L]",1298050544
"[114637125L, 114637127L]",1298050570
"[114637126L]",1298050523
"[114637126L]",1298050564
