"id","ways_index"
84514230,"[105149576L, 121061743L, 84514227L, 84514229L, 84514233L]"
84514231,"[121061744L, 84514687L, 121061748L]"
84514232,"[121061743L, 84514227L, 121061749L, 121062649L, 84514201L]"
84514233,"[84514227L, 84514230L, 105149561L]"
84514249,"[105145916L, 105145942L]"
84514250,"[121061737L, 105145922L, 121067382L]"
84514462,"[121065609L, 105145922L, 105145955L, 105145935L]"
84514463,"[105145920L, 105145924L, 105145935L, 121061746L, 105145916L]"
84514486,"[105145916L, 47519238L]"
84514575,"[84514576L, 126860142L]"
84514576,"[33505957L, 48064230L, 128890023L, 126860138L, 84514575L]"
84514577,"[33505986L, 126860138L, 48064230L, 47519253L]"
84514685,"[105149552L, 121061744L, 84514687L]"
84514686,"[121061744L, 47519186L]"
84514687,"[121061744L, 84514231L, 121061748L, 84514685L]"
84515023,"[47504103L]"
84515024,"[84515028L, 29422181L]"
84515025,"[84087569L]"
84515026,"[42943408L, 84087403L, 42943396L, 29277022L]"
84515028,"[84515024L, 42366683L]"
84515030,"[84087408L, 47504103L]"
84515031,"[29276918L, 121781862L]"
84515032,"[84087400L, 47503902L]"
84515034,"[121781862L, 29276918L]"
84515232,"[84515240L, 84515272L, 84515268L, 84515265L]"
84515233,"[84515250L, 84515268L, 84515262L, 84515241L]"
84515235,"[84515242L]"
84515236,"[84515260L, 84515267L, 84515270L]"
84515237,"[84515260L, 84515270L, 84515255L]"
84515238,"[84515243L, 84515271L]"
84515240,"[84515232L, 84515274L]"
84515241,"[84515272L, 84515252L, 84515233L]"
84515242,"[84515235L]"
84515243,"[84515248L, 84515238L]"
84515244,"[42366150L, 84087391L]"
84515245,"[84515264L, 84515270L, 84515272L, 84515259L, 84515262L]"
84515246,"[84515272L, 84515258L, 84515261L, 84515263L]"
84515247,"[84515272L, 84515266L]"
84515248,"[84515251L, 84515243L]"
84515250,"[84515233L, 84515270L]"
84515251,"[84515272L, 84515248L, 84515252L]"
84515252,"[84515272L, 84515241L, 84515251L, 84515256L, 84515257L]"
84515253,"[84515258L, 84515271L]"
84515256,"[84515272L, 84515252L]"
84515257,"[84515252L, 84515269L]"
84515258,"[84515253L, 84515246L, 84515271L]"
84515259,"[84515245L, 84515263L]"
84515260,"[84515236L, 84515237L]"
84515261,"[84515266L, 84515246L]"
84515262,"[84515233L, 84515245L]"
84515263,"[84515259L, 84515246L]"
84515264,"[84515245L, 84515255L]"
84515265,"[84515232L]"
84515266,"[84515261L, 84515247L]"
84515267,"[84515236L, 84515270L]"
84515268,"[84515232L, 84515272L, 84515233L]"
84515269,"[84515272L, 84515257L]"
84515270,"[84515267L, 84515236L, 84515237L, 84515245L, 84515250L]"
84515271,"[84515272L, 84515258L, 84515253L, 84515238L]"
84515272,"[84515232L, 84515268L, 84515269L, 84515271L, 84515241L, 84515274L, 84515245L, 84515246L, 84515247L, 84515251L, 84515252L, 84515256L]"
84515274,"[84515272L, 84515240L]"
84527535,"[78135928L, 53334329L]"
84533375,"[33456967L]"
84618637,"[79697524L, 84629623L]"
84629444,"[33532498L, 58074763L, 58074860L]"
84629446,"[47508571L, 58074763L]"
84629622,"[79697524L, 84629623L]"
84629623,"[84618637L, 84629622L]"
84629627,"[24691208L, 84644270L, 22799953L, 79697524L, 79699799L]"
84644270,"[24691208L, 22799954L, 22799956L, 84644278L, 79699800L, 84629627L]"
84644274,"[23426857L, 83688586L, 79696977L, 79696983L, 84644280L]"
84644278,"[84644270L, 83800911L, 22799953L, 22799956L, 84644280L]"
84644280,"[84644274L, 79696978L, 79696982L, 84644278L]"
84652037,"[80342127L, 80917645L]"
84652146,"[81093129L, 81093130L]"
84652149,"[85632229L, 80342127L]"
84652153,"[83688578L, 83688579L, 83688580L, 83688581L, 83688582L, 83688583L, 83688584L, 83892649L, 22799954L, 83800918L, 79699799L, 80342198L]"
84652154,"[81245409L, 80717418L, 80717412L]"
84718463,"[16266682L, 54669607L, 54581238L]"
84718466,"[54581238L, 54669607L]"
84718470,"[54581238L, 54669607L]"
84718472,"[29140538L, 84718475L, 24790442L]"
84718475,"[51485504L, 16266658L, 54580998L, 54669607L, 84718472L, 108378956L, 24790442L, 129622316L, 16266664L]"
84727244,"[84727249L, 83688125L]"
84727247,"[83800915L, 79793754L, 32954651L, 32954671L]"
84727249,"[84727250L, 84727251L, 84727244L]"
84727250,"[84727249L, 80319115L, 80319244L]"
84727251,"[84727249L, 80318973L, 83688735L]"
84733861,"[80319849L, 33457737L]"
84818821,"[60943128L, 60943130L]"
85135178,"[85135180L, 85135181L, 85135183L]"
85135180,"[85135184L, 85135178L]"
85135181,"[85135178L, 85135183L]"
85135182,"[26545832L]"
85135183,"[85135178L, 85135181L]"
85135184,"[26545832L, 85135180L]"
85149591,"[86212449L, 86212386L, 86212355L, 86211910L, 86212072L, 86211054L, 86211887L, 86212432L, 86212328L, 86212643L, 132425844L, 132425845L, 85149593L, 86211994L, 86207772L, 86212478L, 86211935L]"
85149593,"[85149591L]"
85150415,"[42970896L, 44052607L]"
85150989,"[44052952L, 35984204L]"
85224232,"[85224801L, 44052607L]"
85224801,"[85224232L, 85224802L, 85224803L]"
85224802,"[85224801L, 85224803L, 136167879L, 86208771L, 86208126L]"
85224803,"[85224801L, 85224802L, 86208771L, 85224804L, 26320442L, 86208126L]"
85224804,"[26320442L, 85224803L]"
85322143,"[]"
85322144,"[37599681L, 35876034L, 86207843L, 86207842L]"
85322147,"[42669649L, 42934765L]"
85322151,"[42664026L, 42782263L]"
85379548,"[32954897L, 85379549L]"
85379549,"[85379552L, 85379548L, 85379558L]"
85379552,"[85379549L, 80318974L]"
85379555,"[83980122L, 80318974L]"
85379558,"[80318974L, 85379549L]"
85480874,"[85480876L, 83800911L]"
85480875,"[83689275L, 85480876L, 83787825L, 83800911L]"
85480876,"[85480874L, 85480875L]"
85545955,"[60051360L, 54669607L]"
85545961,"[129622316L, 54580998L]"
85553380,"[83789612L, 85553383L]"
85553381,"[22799992L, 85553386L]"
85553382,"[85553384L]"
85553383,"[83787825L, 85553380L, 83789612L]"
85553384,"[85553387L, 85553382L]"
85553386,"[85553387L, 85553381L]"
85553387,"[85553384L, 85553386L]"
85553745,"[22799992L]"
85632227,"[83689275L, 85632229L]"
85632229,"[85632227L, 84652149L]"
86092567,"[86092568L]"
86092568,"[5135889L, 23720836L, 23720860L, 86092567L]"
86113404,"[53334332L]"
86113406,"[86113409L, 86113446L]"
86113409,"[86113406L]"
86113413,"[86113504L]"
86113446,"[86113406L, 86113493L]"
86113464,"[122924851L]"
86113493,"[139423904L, 122924844L, 86113446L]"
86113494,"[53334331L, 122924853L]"
86113504,"[86113413L]"
86120252,"[86120273L, 86120292L]"
86120266,"[86120274L, 86120285L]"
86120270,"[86120274L, 61491907L]"
86120273,"[86120252L]"
86120274,"[86120266L, 86120270L]"
86120282,"[61491892L, 86120290L, 61491890L]"
86120285,"[86120266L, 86120292L]"
86120290,"[61491907L, 86120282L]"
86120292,"[86120252L, 86120285L]"
86139247,"[33428224L, 86139304L]"
86139304,"[70848712L, 42753132L, 70848485L, 86139247L]"
86143419,"[86143425L, 92164606L]"
86143425,"[86143419L, 86143467L]"
86143440,"[]"
86143447,"[]"
86143467,"[86143425L, 42966987L]"
86143955,"[53791187L, 86143963L]"
86143956,"[86143964L, 53791186L]"
86143960,"[42944969L, 42945004L, 48066318L, 121485649L, 53791189L, 86143962L]"
86143962,"[86143960L, 118793559L]"
86143963,"[53791188L, 86143955L]"
86143964,"[86143956L, 53791190L]"
86199744,"[120497146L, 120497114L, 120497110L]"
86199745,"[127714569L, 127714571L, 127714573L, 120497136L, 120495410L, 127714580L]"
86199806,"[86199808L, 86199807L]"
86199807,"[86199806L]"
86199808,"[86200177L, 86199810L, 86199822L, 86199806L]"
86199810,"[86199808L, 86199811L, 86199812L, 86199813L, 86199814L, 86199822L]"
86199811,"[86199810L, 86199812L]"
86199812,"[86199810L, 86199811L]"
86199813,"[86199810L]"
86199814,"[86199810L]"
86199815,"[86199822L]"
86199816,"[86199817L]"
86199817,"[86199816L, 86199822L]"
86199822,"[86199808L, 86199817L, 86199810L, 86199815L]"
86200177,"[86199808L]"
86200499,"[86207296L, 86207297L, 33506378L, 86207339L, 33506380L, 86200500L]"
86200500,"[42934673L, 86200499L]"
86200549,"[86200591L, 86200581L]"
86200581,"[86207304L, 86207305L, 86200549L]"
86200591,"[86200701L, 86200549L]"
86200701,"[86200718L, 86200591L]"
86200718,"[86201129L, 86200931L, 86200701L]"
86200931,"[86201093L, 86200718L]"
86201093,"[86200931L]"
86201129,"[86201486L, 86200718L]"
86201340,"[86201829L, 118732253L]"
86201446,"[86201448L, 86201447L]"
86201447,"[41438732L, 86201446L, 86201486L]"
86201448,"[86201557L, 86201446L]"
86201486,"[86201129L, 41438732L, 86201447L]"
86201557,"[86201448L, 86201584L]"
86201569,"[86201570L, 86201585L]"
86201570,"[86201569L, 86201651L]"
86201571,"[86201594L]"
86201584,"[86201585L, 86201557L]"
86201585,"[86201584L, 86201592L, 86201569L]"
86201592,"[86201593L, 86201585L]"
86201593,"[86201592L, 86201595L]"
86201594,"[86201571L, 86201595L]"
86201595,"[86201593L, 86201594L]"
86201648,"[86201656L, 86201651L]"
86201651,"[86201648L, 86201570L]"
86201656,"[86201648L, 86201660L]"
86201660,"[86201656L, 86201693L]"
86201693,"[86201792L, 86201713L, 86201660L]"
86201713,"[86201720L, 86201715L, 86201693L]"
86201715,"[86201713L, 86201717L]"
86201717,"[86201715L]"
86201720,"[86201713L]"
86201792,"[86201793L, 86201693L]"
86201793,"[86201792L, 86201804L, 86201816L]"
86201804,"[86201793L, 86201806L]"
86201806,"[86201828L, 86201804L]"
86201816,"[86201793L]"
86201828,"[86201829L, 86201806L]"
86201829,"[86201865L, 86201891L, 86201828L, 86201340L]"
86201865,"[86201829L]"
86201888,"[86201891L, 86201902L]"
86201890,"[86201903L]"
86201891,"[86201888L, 86201829L]"
86201902,"[86201888L, 86201903L]"
86201903,"[86201890L, 86201902L]"
86201918,"[86201920L, 86201964L]"
86201920,"[86201921L, 86201918L]"
86201921,"[86201920L]"
86201964,"[86201969L, 86201918L]"
86201967,"[86201968L, 86207156L]"
86201968,"[86201969L, 86201967L]"
86201969,"[86201968L, 86201964L]"
86207156,"[86201967L]"
86207190,"[48135138L, 42667528L, 26262600L, 48135121L, 86207222L, 48135126L, 39977497L, 48135066L, 86207227L, 48135205L]"
86207193,"[86207296L, 86207297L, 86207304L, 86207305L, 86207222L, 86207227L, 86207325L]"
86207222,"[86207193L, 86207227L, 86207190L, 86207325L]"
86207227,"[86207304L, 86207193L, 86207222L, 86207190L]"
86207296,"[86207297L, 86200499L, 86207305L, 86207193L]"
86207297,"[86207296L, 86207193L, 86200499L]"
86207304,"[86207305L, 86207227L, 86200581L, 86207193L]"
86207305,"[86207296L, 86207193L, 86207304L, 86200581L]"
86207325,"[86207531L, 86207557L, 86207594L, 86207563L, 86207338L, 86207352L, 86207541L, 86207222L, 86207193L, 86207544L, 86207417L, 86207514L, 86207550L, 86207519L]"
86207328,"[86207652L, 86207338L, 86207563L, 86207352L, 86207666L, 86207541L, 86207544L, 86207417L, 86207550L, 86207669L]"
86207338,"[86207328L, 86207325L, 86207511L]"
86207339,"[86207652L, 86207563L, 86207352L, 86207666L, 86200499L, 86207541L, 86207544L, 86207550L, 86207669L]"
86207352,"[86207328L, 86207458L, 86207339L, 86207511L, 86207325L]"
86207417,"[86207328L, 86207458L, 86207325L, 86207666L]"
86207458,"[86207557L, 86207594L, 86207563L, 86207352L, 86207541L, 86207544L, 86207417L, 86207550L]"
86207511,"[86207523L, 86207338L, 86207352L, 86207514L, 86207519L]"
86207514,"[86207325L, 86207511L]"
86207519,"[86207325L, 86207511L]"
86207523,"[86207511L]"
86207531,"[86207325L]"
86207541,"[86207328L, 86207458L, 86207339L, 86207325L]"
86207544,"[86207328L, 86207458L, 86207339L, 86207325L]"
86207550,"[86207328L, 86207458L, 86207339L, 86207325L]"
86207557,"[86207458L, 86207325L]"
86207563,"[86207328L, 86207339L, 86207458L, 86207325L]"
86207594,"[86207458L, 86207325L]"
86207652,"[86207328L, 86207339L]"
86207666,"[86207328L, 86207417L, 86207339L]"
86207669,"[86207328L, 86207339L]"
86207707,"[35876040L, 86207847L]"
86207752,"[86207842L, 35876035L, 35876036L, 86207850L, 86207823L, 86207843L, 86207769L, 37436669L]"
86207767,"[86207769L, 86212643L]"
86207769,"[86207752L, 86207843L, 86207767L]"
86207770,"[35876035L, 86207772L]"
86207772,"[86213089L, 86212643L, 35876043L, 132423471L, 85149591L, 86207770L, 132415195L, 86213119L]"
86207777,"[37599681L, 48134922L, 86207823L, 37436700L, 37436669L]"
86207823,"[86207752L, 86207777L, 48134922L, 37436669L]"
86207842,"[85322144L, 35876034L, 86207843L, 86207752L, 37436669L]"
86207843,"[85322144L, 35876034L, 86207752L, 86207842L, 86207769L]"
86207847,"[35876036L, 86207850L, 86207707L, 48135134L, 37436671L]"
86207850,"[86207752L, 35876036L, 86207847L]"
86208126,"[85224802L, 85224803L, 86208139L, 86208602L, 26320442L]"
86208139,"[86208126L, 86208151L]"
86208148,"[86208151L, 42666415L]"
86208151,"[86208139L, 86208148L]"
86208602,"[86208763L, 86208126L]"
86208763,"[86208771L, 86208602L, 86208773L, 86209143L]"
86208771,"[85224802L, 86208965L, 136167879L, 86209067L, 86209040L, 85224803L, 86208763L, 86208773L]"
86208773,"[86208771L, 86208763L]"
86208965,"[86208771L, 86208978L, 86209015L, 86209005L]"
86208978,"[86209040L, 86208965L]"
86209005,"[86209040L, 86208965L]"
86209015,"[86209040L, 86208965L]"
86209040,"[86208771L, 86209067L, 86209005L, 86208978L, 86209015L]"
86209052,"[]"
86209067,"[86208771L, 86209040L, 86209133L]"
86209133,"[86209067L]"
86209143,"[86209144L, 86208763L]"
86209144,"[86209286L, 86209160L, 86209229L, 86209143L, 86209242L]"
86209160,"[86209144L, 86209161L]"
86209161,"[86209409L, 86209160L, 86209710L, 86211062L, 132422366L]"
86209219,"[86209229L]"
86209229,"[86209144L, 86209219L]"
86209242,"[86209144L, 86209286L]"
86209286,"[86209144L, 86209242L]"
86209409,"[86209161L, 86209449L]"
86209449,"[86209521L, 86209409L]"
86209511,"[86209540L, 86209590L]"
86209521,"[86209664L, 86209540L, 86209638L, 86209449L, 86209590L, 86209630L]"
86209540,"[86209521L, 86209590L, 86209511L]"
86209590,"[86209521L, 86209540L, 86209511L]"
86209630,"[86209521L, 86209638L, 86209710L]"
86209638,"[86209521L, 86209630L, 86209710L]"
86209664,"[86209521L]"
86209710,"[86209161L, 86209630L, 86209638L]"
86210036,"[86210480L, 132422366L]"
86210480,"[42971858L, 86210036L, 86213485L, 132422367L]"
86211054,"[86211062L, 85149591L]"
86211062,"[86209161L, 86211054L]"
86211887,"[85149591L]"
86211910,"[85149591L]"
86211935,"[85149591L]"
86211994,"[86212024L, 85149591L]"
86212024,"[86211994L, 86212035L]"
86212035,"[86212024L]"
86212072,"[85149591L]"
86212328,"[85149591L]"
86212355,"[85149591L]"
86212386,"[86212449L, 85149591L]"
86212432,"[85149591L]"
86212449,"[86212386L, 86212478L, 85149591L]"
86212478,"[86212449L, 86212510L, 85149591L]"
86212510,"[86212478L]"
86212643,"[86207767L, 86213089L, 35876043L, 132423471L, 85149591L, 132415195L, 86207772L, 86213119L]"
86212750,"[35876040L, 86213089L, 86213119L]"
86213089,"[86212643L, 86207772L, 86212750L, 86213119L]"
86213119,"[86213089L, 86212643L, 86207772L, 86212750L]"
86213485,"[86210480L, 42971858L, 86213534L, 132422383L]"
86213534,"[35876043L, 132422379L, 86213485L, 132422382L, 132422383L, 132422388L, 132415195L]"
86214252,"[42971884L, 86214535L]"
86214498,"[86214552L]"
86214526,"[86214673L, 86214749L, 86214535L]"
86214535,"[86214554L, 86214252L, 86214526L]"
86214552,"[86214498L, 86214554L]"
86214554,"[86214552L, 86214535L]"
86214673,"[86214684L, 86214749L, 86214526L]"
86214684,"[86214673L, 86215253L]"
86214749,"[86214673L, 86214771L, 86214811L, 86214526L]"
86214771,"[86214749L]"
86214811,"[86214852L, 86214749L]"
86214826,"[86214836L]"
86214836,"[86214852L, 86214826L]"
86214852,"[86214836L, 86214811L]"
86215102,"[86215433L, 42971285L, 86215785L]"
86215241,"[86215379L, 86215253L]"
86215253,"[86215241L, 86214684L]"
86215379,"[86215241L, 86215391L]"
86215391,"[86215379L, 86215436L]"
86215433,"[86215436L, 86215102L, 86215785L]"
86215436,"[86215433L, 86215391L]"
86215785,"[86215102L, 86215433L]"
86301789,"[]"
87246897,"[106615236L, 42746533L, 55787402L, 87246898L, 33532498L, 106615250L, 87246900L, 106615257L, 33532879L]"
87246898,"[26428225L, 42746532L, 87246900L, 87246897L]"
87246900,"[87246897L, 87246898L, 106615244L]"
87287282,"[87287350L, 87287439L]"
87287283,"[106879008L, 106879010L, 106878340L, 106879015L, 106878993L, 106878999L, 106879000L, 87287451L, 87287453L, 106879006L]"
87287284,"[87287322L, 87287358L]"
87287285,"[87287379L, 87287310L]"
87287286,"[87287339L, 87287315L, 87287397L]"
87287287,"[87287425L, 87287325L]"
87287288,"[87287297L, 87287316L]"
87287290,"[87287348L, 87287458L]"
87287291,"[87287336L, 87287447L]"
87287292,"[87287326L, 87287319L]"
87287293,"[87287385L, 87287335L]"
87287294,"[87287457L, 87287317L, 47584687L]"
87287295,"[87287302L, 87287435L, 87287446L, 87287415L, 55335034L, 87287455L]"
87287296,"[87287395L, 87287372L]"
87287297,"[87287288L, 87287421L, 87287337L]"
87287298,"[87287402L, 87287334L]"
87287299,"[87287420L, 87287318L, 87287407L]"
87287300,"[87287432L, 87287452L, 47584687L]"
87287301,"[87287414L, 116988751L]"
87287302,"[87287308L, 87287435L, 87287455L, 87287295L]"
87287303,"[87287321L, 87287355L]"
87287304,"[87287363L, 87287454L]"
87287305,"[87287339L, 87287324L, 87287340L]"
87287306,"[87287448L, 87287402L, 87287423L]"
87287307,"[87287389L, 102414502L]"
87287308,"[87287421L, 87287302L]"
87287309,"[87287385L, 87287327L]"
87287310,"[87287387L, 87287285L]"
87287311,"[87287314L, 87287439L]"
87287312,"[87287442L, 87287323L, 87287351L]"
87287313,"[87287379L, 87287327L]"
87287314,"[87287311L, 87287383L]"
87287315,"[87287339L, 87287333L, 87287286L]"
87287316,"[87287288L, 87287448L]"
87287317,"[87287294L, 87287434L, 87287454L, 87287457L]"
87287318,"[87287299L, 87287349L]"
87287319,"[87287376L, 87287292L]"
87287320,"[87287344L, 87287343L]"
87287321,"[87287370L, 87287303L]"
87287322,"[87287284L, 87287462L]"
87287323,"[87287312L, 87287391L]"
87287324,"[106650548L, 87287339L, 87287305L]"
87287325,"[87287422L, 87287287L]"
87287326,"[87287400L, 87287292L]"
87287327,"[87287313L, 87287309L]"
87287328,"[87287337L, 87287365L]"
87287329,"[87287346L, 87287449L]"
87287330,"[87287456L, 87287458L, 87287351L]"
87287331,"[87287353L, 87287444L]"
87287332,"[87287443L, 87287358L, 42499199L]"
87287333,"[87287315L, 87287342L]"
87287334,"[87287449L, 87287298L]"
87287335,"[87287293L, 87287446L]"
87287336,"[87287352L, 87287291L]"
87287337,"[87287328L, 87287297L]"
87287338,"[87287386L, 87287450L]"
87287339,"[87287315L, 87287305L, 87287324L, 87287286L]"
87287340,"[87287305L, 87287445L]"
87287341,"[87287461L, 87287343L]"
87287342,"[87287333L, 87287367L]"
87287343,"[87287320L, 87287341L]"
87287344,"[87287320L, 87287426L]"
87287345,"[87287429L, 116988753L]"
87287346,"[87287329L, 87288460L]"
87287348,"[87287352L, 87287290L]"
87287349,"[87287318L, 87287445L]"
87287350,"[87287282L, 87287397L]"
87287351,"[87287312L, 87287330L]"
87287352,"[87287336L, 87287348L]"
87287353,"[87287331L]"
87287354,"[87287441L, 116988761L]"
87287355,"[87287303L, 87287367L]"
87287356,"[87287440L, 87287461L]"
87287357,"[87287444L]"
87287358,"[87287332L, 87287284L]"
87287359,"[119561912L, 106878331L, 106878332L]"
87287363,"[87287304L, 87287452L, 87287406L]"
87287365,"[87287328L, 87287412L]"
87287366,"[87287385L, 87287459L]"
87287367,"[87287355L, 87287342L]"
87287368,"[87287387L, 87287460L]"
87287370,"[87287321L, 47575547L, 47575554L, 102414521L]"
87287372,"[87287296L, 87287409L, 87287378L]"
87287375,"[87287383L, 87287406L]"
87287376,"[87287412L, 87287319L]"
87287377,"[87287460L, 116988724L]"
87287378,"[87287409L, 106650548L, 87287372L]"
87287379,"[87287313L, 87287285L, 87287446L]"
87287383,"[87287314L, 87287375L]"
87287385,"[87287293L, 87287366L, 87287309L]"
87287386,"[87287448L, 87287338L]"
87287387,"[87287368L, 87287310L]"
87287389,"[87287426L, 87287307L]"
87287391,"[87287323L, 87287411L]"
87287395,"[87287440L, 87287296L]"
87287396,"[87287422L, 87287423L]"
87287397,"[87287401L, 87287350L, 87287286L]"
87287400,"[116988772L, 87287326L]"
87287401,"[87287397L, 87287409L]"
87287402,"[87287306L, 87287298L]"
87287406,"[87287363L, 87287375L]"
87287407,"[87287299L, 87287420L, 87287447L]"
87287409,"[87287401L, 87287378L, 87287372L]"
87287411,"[87287432L, 87287391L]"
87287412,"[87287376L, 87287435L, 87287365L]"
87287414,"[87287419L, 87287301L]"
87287415,"[55335032L, 87287455L, 55335013L, 87287295L]"
87287416,"[119561866L, 119561987L, 119562084L]"
87287417,"[87287450L, 87287443L]"
87287418,"[116988722L, 116988764L, 116988738L]"
87287419,"[87287442L, 87287414L]"
87287420,"[87287299L, 87287461L, 87287407L]"
87287421,"[87287297L, 87287308L]"
87287422,"[87287451L, 87287396L, 87287453L, 87287325L]"
87287423,"[87287306L, 87287396L]"
87287425,"[87287459L, 87287287L]"
87287426,"[87287344L, 87287389L]"
