"id","nodes","tags","pending"
111819700,"{1273117135,1273117175,1273117137,1273117133,1273117145,1273117153,1273117141,1273117139,1273117161,1273117129,1273117152,1273117157,1273117150,1273117159,1273117182,1273117193,1273117184,1273117154,1273117155,1273117180,1273117172,1273117181,1273117178,1273117183,1273117179,1273117190,1273117185,1273117187,1273117189,1273117186,1273117191,1273117188,1273117192,1273117078,1273117097,1273117080,1273117104,1273117084,1273117083,1273117093,1273117099,1273117102,1273117114,1273117121,1273117143,1273117119,1273117089,1273117091,1273117116,1273117095,1273117131,1273117087,1273117115,1273117117,1273117118,1273117120,1273117113,1273117199,1273117076,1273117194,1273117196,1273117197,1273117195,1273117198,1273117151,1273117082}","{highway,footway}",f
111821073,"{1310339674,1310339673,1310339672,1310339671,1310339669,1310339667,1310339666,1310339691,1310339665,1310339664,1310339726,1310339663,1310339661,1310339659,1310339653,1310339652,1310339651,1310339650,1310339649,1310339718,1310339635,1310339648,1310339647,1310339640,1310339634,1310339721,1310339639,1310339637,1310339633,1310339722,1273121186,1273121180,1273121245,1273121187,1273121241,1273121242,1273121192,1273121203,1273121216,1273121238,1273121190,1273121243,1273121194,1273121189,1273121244,1273121188,1273121184,1273121185,1273121226,1273121182,1273121199,1273121224,1273121202,1273121191,1273121215,1273121207,1273121200,1273121201,1273121205,1273121204,1273121206,1273121228,1273121209,1273121210,1273121208,1273121213,1273121211,1273121219,1273121214,1273121212,1273121217,1273121220,1273121218,1273121221,1273121232,1273121222,1273121223,1273121230,1273121233,1273121227,1273121229,1273121225,1273121231,1273121235,1273121234,1273121236,1273121237,1273121239,1273121240}","{highway,unclassified}",f
111828719,"{1273189343,1273189320}","{highway,residential}",f
111828720,"{1273189347,1273189323,1273189337,1273189357,1273189334,1273189350,1273189324,1273189338,1273189352,1273189327,1273189341,1273189361,1273189335,1273189353,1273189328,1273189342,1273189358,1273189329,1273189345}","{highway,residential}",f
111828721,"{1273189322,1273189336,1273189343,1273189355,1273189325,1273189339,1273189359,1273189330}","{highway,residential}",f
111828722,"{1273189340,1273189360,1273189332,1273189348,1273189354,1273189319}","{highway,residential}",f
111828723,"{1273189321,1273189347,1273189333,915666311}","{highway,residential}",f
111828724,"{1273189344,1273189349,1273189331,1273189346,1273189326}","{highway,residential}",f
111828725,"{1273189351,1273189354,1273189349,1273189356}","{highway,residential}",f
112446391,"{1278004067,1278004068,1288651798,1278004062,1278004065}","{highway,residential}",f
112446392,"{1278004066,1278004063}","{highway,residential}",f
112446411,"{1278004158,1278004156}","{oneway,-1,highway,service}",f
112446700,"{1278006435,1278006434,1285303154}","{highway,service}",f
112770024,"{983924398,983924417}","{highway,unclassified}",f
112796174,"{1281448922,1281449184,1281449416,1281448417,1281449082,1281448817,1281449137,1281448992,1281448838,1281449383,1281449114,1281448791,1281449220,1281448767,1281449409,1281449435,1281449411,1281449425,1281449223,1281449093,1281448451,1281448661,1281448799,1281448362,1281448591,1281449622,1281449630,1281449203,1281448826,1281449420,1281448683,1281449012,1281449571,1281448624,1281448792,1281449430,1281448796,1281448694,1281449172,1281449228,1281448525,1281448309,1281448670,1281449323,1281448536,1281449361,1281449632,1281449207,1281449355,1281449324,1281448477,1281449574,1281448955,1281448468,1281448786,1281449417,1281448971,1281448761,1281449067,1281449573,1281449445,1281449270,1281449028,1281449627,1281448790,1281448849,1281449287,1281448851,1281448713,1281449103,1281448829,1281448373,1281449552,1281449675,1281449257,1281449208,1281448968,1281449457,1281449092,1281448531,1281449252,1281449578,1281448339,1281449031,1281449104,1281449373,1281449615,1281448378,1281448617,1281449540,1281449454,1281449503,1281448341,1281449072,1281449116,1281448692,1281448827,1281449151,1281449381,1281448896,1281448358,1281449312,1281449436,1281448745,1281449079,1281448802,1281449366,1281448753,1281449548,1281448423,1281449134,1281449183,1281449468,1281448975,1281448715,1281449601,1281448318,1281449158,1281448765,1281449111,1281448853,1281449164,1281448822,1281449546,1281448864,1281448871,1281449531,1281448891,1281449400,1281449657,1281449049,1281449101,1281449106,1281449198,1281449502,1281448861,1281449372,1281449634,1281449268,1281449608,1281448857,1281449191,1281449652,1281449481,1281449557,1281448553,1281448897,1281449482,1281448336,1281448401,1281449607,1281448781,1281449479,1281448931,1281448816,1281448555,1281449653,1281449403,1281449230,1281449354,1281449464,1281448862,1281449189,1281449163,1281449206,1281448868,1281449195,1281448312,1281448274,1281448700,1281449277,1281449343,1281449192,1281448774,1281448797,1281449376,1281448586,1281448873,1281449558,1281448843,1281448438,1281449052,1281449614,1281449431,1281448527,1281448859,1281449415,1281448775,1281449245,1281449050,1281448614,1281449016,1281449448,1281449374,1281449490,1281449009,1281448892,1281449515,1281448869,1281449212,1281449537,1281449177,1281449029,1281449513,1281448325,1281449635,1281449620,1281448420,1281449244,1281448677,1281448415,1281448900,1281449359,1281448321,1281449524,1281448422,1281448865,1281449181,1281449335,1281448814,1281448916,1281448942,1281448917,1281448441,1281449108,1281448758,1281449091,1281449078,1281449499,1281448766,1281448335,1281449337,1281449551,1281449369,1281448298,1281449186,1281449484,1281448392,1281448927,1281449511,1281448800,1281449267,1281448354,1281449115,1281448736,1281449094,1281448446,1281449561,1281448880,1281449148,1281449549,1281448905,1281449418,1281449081,1281448909,1281449289,1281448588,1281449405,1281448440,1281449424,1281449064,1281449660,1281449042,1281449399,1281448509,1281449224,1281449567,1281449542,1281448609,1281449233,1281448751,1281448860,1281448474,1281448966,1281448828,1281449171,1281449495,1281448596,1281448288,1281448721,1281449410,1281449367,1281449370,1281448946,1281448929,1281448995,1281449188,1281448472,1281449395,1281448885,1281448584,1281449466,1281448317,1281449491,1281449599,1281448932,1281449603,1281449388,1281448621,1281448495,1281449303,1281449054,1281449507,1281448629,1281448810,1281449575,1281449033,1281449057,1281448777,1281448918,1281449434,1281448935,1281448483,1281449068,1281448915,1281449295,1281448499,1281448879,1281448953,1281448921,1281449616,1281449232,1281448754,1281449102,1281449396,1281449422,1281448353,1281449529,1281448883,1281448737,1281449639,1281449378,1281449453,1281449309,1281448323,1281448772,1281449458,1281448633,1281448523,1281448836,1281448680,1281449196,1281449356,1281448344,1281449089,1281448973,1281449226,1281449272,1281449124,1281448757,1281449494,1281449543,1281448906,1281448768,1281449077,1281448521,1281449026,1281448367,1281448723,1281448375,1281449592,1281448784,1281448787,1281449421,1281448397,1281449611,1281448699,1281449168,1281449154,1281449136,1281449350,1281449138,1281448333,1281449536,1281449142,1281448720,1281449063,1281448798,1281449066,1281448734,1281449165,1281449362,1281449563,1281448405,1281449010,1281449027,1281448497,1281448426,1281448812,1281448565,1281449483,1281449637,1281449527,1281448839,1281449045,1281448845,1281449214,1281449011,1281449330,1281448567,1281448303,1281448743,1281449199,1281448811,1281448789,1281449595,1281449643,1281449187,1281449590,1281449392,1281448529,1281449618,1281449242,1281449610,1281449385,1281449325,1281449131,1281449586,1281448850,1281449489,1281449579,1281448901,1281448904,1281449541,1281449613,1281449598,1281449096,1281449069,1281449310,1281449254,1281448776,1281448928,1281448834,1281449523,1281449273,1281448697,1281449048,1281448337,1281449178,1281449664,1281449413,1281449600,1281449249,1281449053,1281449455,1281448755,1281449040,1281449584,1281448872,1281448779,1281449363,1281449141,1281449656,1281449519,1281448837,1281449437,1281448717,1281448301,1281449288,1281448703,1281448886,1281448399,1281448557,1281448293,1281448895,1281449344,1281449473,1281448480,1281449087,1281449501,1281449113,1281449477,1281448949,1281449162,1281449508,1281449345,1281449275,1281448739,1281448465,1281449621,1281449504,1281449175,1281449459,1281448444,1281449075,1281449382,1281449197,1281449562,1281448421,1281449150,1281448977,1281449204,1281449528,1281449604,1281448382,1281449478,1281449580,1281448599,1281449474,1281448533,1281449173,1281449525,1281448634,1281448893,1281448835,1281449308,1281448658,1281449143,1281448888,1281449123,1281448764,1281448387,1281448651,1281449517,1281449125,1281449387,1281448974,1281448780,1281449304,1281449550,1281449429,1281449347,1281448506,1281449588,1281448988,1281449351,1281449170,1281449535,1281448993,1281449397,1281449582,1281449219,1281448425,1281448442,1281448704,1281448296,1281449348,1281448750,1281449532,1281448681,1281449006,1281448805,1281448876,1281448748,1281449152,1281449446,1281448684,1281449058,1281449560,1281449059,1281449118,1281448957,1281449083,1281448407,1281448663,1281449596,1281449480,1281449518,1281448448,1281448844,1281448702,1281449407,1281448372,1281449349,1281448824,1281449157,1281449043,1281448769,1281448874,1281448662,1281448672,1281449467,1281448808,1281449626,1281448911,1281448991,1281449553,1281448582,1281449285,1281449315,1281449037,1281449176,1281448279,1281449193,1281448848,1281449662,1281448902,1281449538,1281448856,1281448563,1281448674,1281449472,1281449332,1281449296,1281448832,1281448881,1281449471,1281449084,1281449294,1281449623,1281448939,1281448492,1281449034,1281448867,1281448735,1281449506,1281448996,1281448647,1281449117,1281448815,1281448823,1281448302,1281448924,1281448846,1281449358,1281449514,1281449035,1281448360,1281448833,1281449566,1281448356,1281449496,1281448749,1281448406,1281449384,1281448593,1281449130,1281448654,1281449512,1281448884,1281449565,1281449007,1281449292,1281448803,1281449107,1281448907,1281448380,1281449055,1281449159,1281448290,1281448821,1281449121,1281449444,1281449014,1281448500,1281449625,1281449129,1281449080,1281449149,1281448551,1281449328,1281448470,1281449516,1281448794,1281449391,1281449153,1281449554,1281448384,1281449492,1281449441,1281449247,1281449128,1281448724,1281448679,1281448910,1281448763,1281449585,1281448436,1281448394,1281448944,1281449146,1281448951,1281449099,1281449394,1281448559,1281449071,1281448933,1281449449,1281448569,1281448719,1281449185,1281449380,1281449209,1281449576,1281449088,1281448664,1281449612,1281449451,1281449406,1281448503,1281449139,1281448343,1281448998,1281448352,1281448964,1281449589,1281449461,1281449044,1281449047,1281449655,1281448804,1281448364,1281448937,1281449447,1281449432,1281448920,1281449161,1281448989,1281449305,1281448315,1281449306,1281449641,1281449269,1281449487,1281449119,1281448899,1281449442,1281448742,1281449126,1281449469,598796538}","{bicycle,yes,lanes,2,motor_vehicle,yes,access,yes,oneway,no,cycleway,no,foot,yes,highway,secondary,ref,Y}",f
112862672,"{1281828889,1281828879,1281828880,1281828850,1281828849,1281828874}","{highway,residential}",f
112862673,"{1281828882,1281828845,1281828856,1281828887,1281828865,1281828852,1281828883,1281828853,1080681433,1281828847,1281828892,1281828875,1281828860,1281828872,1281828873,1281828859,1281828881,1281828886,1281828862,1281828891,1281828876,1281828885,1281828855}","{oneway,yes,highway,residential}",f
112862674,"{1281828868,1281828864,1281828857,1281828878,1281828866,1281828842}","{highway,residential}",f
112862675,"{1281828876,1281828845}","{highway,residential}",f
112862676,"{1281828848,1281828870,1281828874,1281828844,1281828864}","{highway,residential}",f
112862677,"{534552828,1281828851,1281828888,1281828879}","{highway,residential}",f
112862678,"{1281828849,1281828871,605333579,1281828858,1281828890,1281828869,1281828843,1281828863,1281828861,1281828884,1281828854,1281828877}","{highway,residential}",f
113311105,"{1278006432,1285303152}","{highway,service}",f
113662916,"{1288651800,277524512}","{highway,service}",f
113662917,"{1288651808,1288651800}","{highway,track}",f
113662918,"{1288651804,1288651809,1288651799,1278004063,1288651804}","{oneway,-1,highway,residential}",f
113662919,"{1288651809,1288651805}","{highway,residential}",f
113662920,"{1288651804,1278004064}","{oneway,-1,highway,residential}",f
113662922,"{1288651798,1288651810}","{highway,residential}",f
113662923,"{1288651811,1278004068}","{highway,residential}",f
113662924,"{1288651801,1288651806,1288651807,1288651802,1288651811,1288651810}","{highway,residential}",f
113662994,"{1288652770,1288652757}","{oneway,-1,highway,service}",f
113662995,"{1278004156,1288652759,1278004159,1288652760,1288652758,1288652761,1288652762,1288652763,1288652767,1288652766,1288652764,1288652768,1288652769,1288652765,1288652771,1288652756,1288652770,1288652755,1278004156}","{oneway,-1,highway,service}",f
113676066,"{557283029,1288743750,1288743602}","{highway,primary_link}",f
113676112,"{1288743750,1288743942,1288743875,1288744075,1288743582,1288743666}","{highway,tertiary}",f
113679872,"{280447365,1288801505,1288801469}","{oneway,yes,highway,primary,ref,G109}",f
113679881,"{1288801484,1080698635,1080697832,1080698042,1080698282,1080698504,1080698123,1080698323,1080698567,1080698810,1080698014}","{oneway,yes,name,""6th Ring Road"",highway,motorway}",f
113679884,"{1288801469,280447309,280447421,280448010,280448143,280447637,280447156,280447211,280448008,280448118,280447808,280447278,280448134,280447455,280447188,280448266,495159116,280448284,398891182,1249808045,280447719,280447359,280447366,280448064,1249808125,1249808070,280447871,1249807976,280448263,280448121,280448088,280447252,1249808147,280447925,280447206,280447948,280447339,280448126,280446923}","{highway,primary,ref,G109}",f
113679896,"{1288801469,1288801481,1288801448,1288801483,280447365}","{oneway,yes,highway,primary,ref,G109}",f
113811659,"{534556687,1290300948}","{oneway,yes,highway,motorway_link}",f
113811661,"{534556928,1290300958}","{highway,tertiary}",f
113811662,"{605305186,605305187,605305188}","{bridge,yes,oneway,yes,layer,1,highway,motorway_link}",f
113811663,"{1290300945,567684016,567684017,567684018,567684019}","{oneway,yes,converted_by,Track2osm,name,京石高速公路,highway,motorway,name:en,""Jingshi Expressway"",ref,G4}",f
113965450,"{534556417,1291598702,1291598946,1291598734,1291598752,1291598926,1291598786,1291598969,1291598682,1291598852}","{highway,tertiary}",f
113965469,"{1291598852,644625820,644625821,644625822,644625823,644625824,644625825,644625770,644625781,644625782,644625783,644625784,644625785,644625786}","{highway,tertiary}",f
113965471,"{1291598913,1291598880,1291598664,1291598910,1291598707,1291598806,1291598978}","{highway,residential}",f
113965472,"{605307607,1291598989,1291598978,1291598648,644625844,644625843,644625846,644625841,644625842,1291598665,1291598686,1291598855}","{highway,residential}",f
113967463,"{1291601375,605304972,605307298}","{oneway,yes,highway,tertiary}",f
113968277,"{534251549,1291607235,1189179577,1189179736,1189179627,1189179544,1189179722}","{oneway,yes,highway,motorway_link}",f
113968279,"{534251752,534251549,534251753,1291607233,1189179539,605311884,534251754,534251755,534251756,1327769646,1327769798,534251757,1327769914,1327769546,534251759,534251760,1327769736,534251761,534251762,1327779337,534251763,1327769531,1327769866,534251764,605311917,534251765,534251766,1230360916,534251767,1230360615,534251749}","{highway,tertiary}",f
113968282,"{534251754,1291607234}","{highway,tertiary}",f
113968283,"{1189179539,1189179624,1189179641}","{highway,motorway_link}",f
113968807,"{1291613259,1291613268}","{highway,service}",f
113968808,"{534312880,1291613261,1291613272,1291613248,1291613268,1291613251,1291613254,1291613264,1291613271,1291613262,1291613252}","{highway,service}",f
113968809,"{1291613248,1291613250,1291613258,1291613266,1291613256,1291613267,1291613259,1291613265,1291613246,1291613262}","{highway,service}",f
113968811,"{1291613267,1291613248}","{highway,service}",f
113968813,"{1291613265,1291613251}","{highway,service}",f
113968814,"{1291613246,1291613254}","{highway,service}",f
114076955,"{1292883518,264825252,1292883484}","{bridge,yes,oneway,yes,layer,1,name,官园桥,highway,trunk}",f
114076956,"{1292883509,321615486,1292883480}","{bridge,yes,oneway,yes,layer,1,name,官园桥,highway,trunk}",f
114076957,"{1292883533,331150326,737192882,737194920,737192884,331880667}","{oneway,yes,highway,primary_link}",f
114076958,"{1292883536,1292883513}","{oneway,yes,highway,trunk_link}",f
114076959,"{1292883534,530640485,1292883479,1292883503,1292883486,1292883512,1292883491}","{oneway,yes,highway,trunk_link}",f
114076960,"{1292883517,1292883525}","{oneway,yes,highway,trunk_link}",f
114076961,"{1292883520,1292883524}","{oneway,yes,highway,trunk_link}",f
114076962,"{1292883492,331880521}","{oneway,yes,highway,trunk_link}",f
114076963,"{252853381,1292883500,1292883530,1292883510,1292883540,1292883504,331880664,1292883528}","{oneway,yes,highway,trunk_link}",f
114076964,"{1292883487,1292883497}","{bridge,yes,highway,footway}",f
114076965,"{27547614,1292883482}","{oneway,yes,highway,trunk_link}",f
114076966,"{1292883496,1292883508}","{bridge,yes,highway,footway}",f
114076968,"{1292883483,1292883506}","{oneway,yes,highway,tertiary}",f
114076969,"{1292883519,1292883501}","{bridge,yes,highway,footway}",f
114076970,"{1292883480,1292883524,1419861971,1292883528,321615488}","{oneway,yes,name,阜成门北大街,highway,trunk}",f
114076972,"{1292883484,1501669867,1419861970,1292883513}","{oneway,yes,name,西直门南大街,highway,trunk}",f
114076973,"{1292883522,1292883490}","{oneway,yes,highway,tertiary}",f
114076974,"{1292883489,1292883515}","{highway,residential}",f
114077008,"{1292885438,1292885442}","{bridge,yes,highway,pedestrian}",f
114077009,"{1292885442,1292885440}","{highway,pedestrian}",f
114077389,"{1292894729,1292894693}","{access,designated,oneway,yes,highway,primary_link}",f
114077390,"{1412183224,1412183220,1412183218,1412183215,1412183210,1412183208}","{lanes,2,access,designated,oneway,true,name,信息路,name:zh,信息路,highway,secondary,name:en,""Xinxi Road"",psv,yes,name:zh_pinyin,""xìnxī lù""}",f
114077391,"{1292894693,1292894695}","{access,designated,oneway,yes,name,中关村北大街,highway,primary,psv,yes}",f
114077587,"{1292896997,1292896995,1502668699,1502668735,1292896989,1292896998}","{oneway,yes,highway,service}",f
114079986,"{353121719,1292924822}","{highway,service}",f
114079988,"{1292924795,1292924852,353121703,1292924800,1292924836,1292924851,1292924862,1292924817,1292924825,1292924802,1292924808,353122065}","{highway,unclassified}",f
114079991,"{1292924800,1292924824}","{highway,residential}",f
114079996,"{353121718,1292924791}","{highway,service}",f
114079997,"{1292924839,1292924832}","{highway,service}",f
114079998,"{394848794,1292924837,1292924849,1292924803,1292924810,1292924787,1292924855,1292924795,1292924833,1292924820,1292924839,1292924834,1292924793,1292924787}","{highway,service}",f
114080000,"{353121709,1292924836}","{highway,unclassified}",f
114108301,"{1293134712,1293134751,380730516,380731864,1293134748}","{bridge,yes,oneway,yes,layer,3,name,万泉河路,name:zh,万泉河路,highway,trunk}",f
114108302,"{1293134871,1293134756}","{oneway,yes,highway,trunk_link}",f
114108303,"{1293134751,1293134800,1293134857,1293134760,1293134793,1293134872,1293134724,1293134773,1293134809,1293134703}","{bridge,yes,oneway,yes,highway,trunk_link}",f
114108304,"{366534168,1293140909,380734186,380734189,918845830,380734191,1293134747,380734194,1293134782,380734197,380734199,380734200,1293134702,1293134721,1293134772,380734202,918845833,380734204,380728013,1497364736,380728015,1410935618,1410935621,380728018,1498064411,1497364741,494265012,1293134777,494274731,1497364743,380728020,380728023}","{oneway,yes,name,北四环西路辅路,highway,tertiary,name:en,""Side Road of North 4th Ring Road West""}",f
114108305,"{1293134885,380721361,239451422}","{name,芙蓉北路,highway,tertiary}",f
114108306,"{1293134762,289275947}","{oneway,yes,highway,primary_link}",f
114108307,"{604939236,1293134814}","{highway,tertiary}",f
114108308,"{1293134740,1293134775}","{oneway,yes,highway,trunk_link}",f
114108309,"{35862521,1293134790,1293134843,380734197,1293134789,1293134869,1293134719,1293134769,1293134717,1293134764,1293134797,1293134784,1293134823,1293134775,237539187}","{oneway,yes,highway,trunk_link}",f
114108310,"{1293134775,1350120237,1293134706,1293134742,1293134792,1293134780,1293134815}","{oneway,yes,highway,tertiary}",f
114108311,"{1293134774,1293134839}","{oneway,yes,highway,trunk_link}",f
114108312,"{1293134765,1293134811,1420909538,1420909540,1420909539,1420909536}","{bridge,yes,layer,1,highway,footway}",f
114108313,"{1293134881,289276186,1293134714,1293134852,1293134726,1293134762}","{oneway,yes,highway,tertiary}",f
114108314,"{380733667,1293134707,1293134887,1293134731,1293134781,1293134817,1293134710,1293134746,1293134798,1293134855,1293134837,1293134699,35862527}","{bridge,yes,oneway,yes,highway,trunk_link}",f
114108316,"{1293134883,1293134804}","{bridge,yes,highway,footway}",f
114108317,"{1293134723,1293134839,279857261,279857262,279857263,279857188,279857264,279857265,279857191,279857192,279857193,1361129439,279857194}","{oneway,yes,name,""4th Ring Road"",highway,trunk}",f
114108318,"{1293134715,1293134842}","{bridge,yes,highway,footway}",f
114108319,"{1293134808,1293134886,1293134885}","{highway,tertiary}",f
114108320,"{288194124,1293134824,1293134704}","{bridge,yes,oneway,yes,highway,trunk_link}",f
114108321,"{1293134772,1293134808}","{oneway,yes,highway,tertiary}",f
114108322,"{1293134856,1293134701}","{oneway,yes,highway,tertiary}",f
114108324,"{1293134756,604939235}","{oneway,yes,highway,trunk_link}",f
114108325,"{1293134896,1293134701,604939232,604939233,604939234,1293134871,604939235,604939236,604939237,604939238,604939239,604939240,1420909535,604939241,1420909541,604939242,604939243,604939189}","{oneway,yes,highway,tertiary}",f
114108326,"{1293134814,1293134885}","{bridge,yes,highway,tertiary}",f
114108330,"{380731617,1293134720,1293134758,1293134807,1293134870,1293134734,1293134770,1293134761,1293134794,1293134879,1293134725,604939234}","{bridge,yes,oneway,yes,highway,trunk_link}",f
114108332,"{1293134713,1293134750,1293134767,1293134805,1293140919,1293134694,1293134732,1293134881}","{bridge,yes,oneway,yes,highway,tertiary}",f
114108333,"{1293134897,380731866,380733667,1293134783,1293134791}","{bridge,yes,oneway,yes,layer,3,name,万泉河路,name:zh,万泉河路,highway,trunk}",f
114108334,"{1293134815,306770090,306770102,306770091,306770092,306770093,306770094,400897263,306770110,529341126,529339041,529338833,529356413,321556296}","{name,万柳东路,name:zh,万柳东路,highway,unclassified,name:en,""East Wanliu Road""}",f
114108335,"{380728018,1293134898}","{oneway,yes,highway,trunk_link}",f
114108336,"{380731866,1293134696,1293134735,1293134785,1293134829,1293134716,1293134753,1293134801,1293134866,1293134840,1293134704,1293134733}","{bridge,yes,oneway,yes,highway,trunk_link}",f
114108337,"{1293134791,1293134740,237539187,237539207,237539227}","{oneway,yes,name,万泉河路,name:zh,万泉河路,highway,trunk}",f
114108339,"{1293134796,1293134856,1293134711,1293134702,1293134788,1293134838,1293134717}","{oneway,yes,highway,tertiary}",f
114108340,"{289276147,289276148,289276149,289276150,289276151,289276152,289276153,289276154,289276155,289276156,289276157,289276158,289276159,289276160,289276161,289276162,289276163,279857747,1293134774,277313546,537976191,277313456,537976417,537976415,277313507,277313541,277313444,277313410,277313651,277313652,321938647,321938648,530656177,321938649}","{oneway,yes,highway,tertiary}",f
114108341,"{1293134827,237539107}","{oneway,yes,highway,trunk_link}",f
114108343,"{289276185,289276186}","{highway,tertiary}",f
114108345,"{1293134700,1293134755}","{oneway,yes,highway,trunk_link}",f
114108346,"{286387106,1422005338,1293134722,1293134738,1293134808,1293134896,1293134711,1293134728,1293134806,1293134868,1293134733,1293134768,1293134825,1293134695,1293134752,1293134727,1293140952,1293134713}","{oneway,yes,highway,tertiary}",f
114108349,"{1420909573,1293134759,268389597,1293134698,1420909527,1420909519,1293134737,1420909515,1293134787,1420909511,268389511,1293134827,1293134779,1293134813,1293134709,1293134745,1293134796,1293134854,1293134806}","{oneway,yes,highway,tertiary}",f
114108352,"{1293134726,289276148,1295902808,1295902810,1295902812,1295902809,289276165}","{highway,tertiary}",f
114108353,"{288193610,1293134763,1293134810,1293134882,1293134741,1293134776,1293134841,1293134705,1293134884,1293134730,1293134778,1293134812,1293134708,1293134744,1293134795,1293134853,1293134822,1293134693,1293134749,1293134783}","{bridge,yes,oneway,yes,layer,2,highway,trunk_link}",f
114108357,"{1293134743,1293134777}","{oneway,yes,highway,trunk_link}",f
114108358,"{1293134815,1293134736,1293134771,1293134836,1293134697,1497364307,1293134754,1293134786,306770191}","{oneway,yes,highway,tertiary}",f
114109005,"{1293140907,1293140958,1293140824,1293140870,1295899812,1295899775,1295899839,1295899792,1295899822}","{bridge,yes,oneway,yes,highway,tertiary}",f
114109006,"{1293134767,1293140917,1293140996,1293140838,1293140896,1293140937,1293140923,1293140981,1293140844,1293140887,1293140955,1293141006,1293140869,1293140906}","{bridge,yes,oneway,yes,highway,tertiary}",f
114109007,"{1293140905,1293140886,1293140939,1293141000,1293140863,1293140903,1293140977,1293141023,1293141008,1293140846,1293140907}","{oneway,yes,highway,tertiary}",f
114109008,"{1293140980,1293140925,1293140982,1293134805}","{bridge,yes,oneway,yes,highway,tertiary}",f
114109014,"{1293140911,1293140967,1293140826,1293140873,1293140931,1293140985,1293140854,1293140889,1293140980}","{oneway,yes,highway,tertiary}",f
114109018,"{289276293,366534024,366534579,366534165,1293140938,366534166,366534167,366534168}","{bridge,yes,oneway,yes,highway,tertiary}",f
114109019,"{1293140952,1293141004,1293140868,1293140905,1293140979,1293141027,1293140884,1293140915,1293140968,1293141021,268389427}","{oneway,yes,highway,tertiary}",f
114215211,"{1294048948,1294049025,1294049009,1294049000,1294049014,1294048998,1294048967,1294048993}","{highway,road}",f
114391760,"{1295880226,1295880244,1295880260,1295880205,1295880219,1295880238,1295880256,1295880270}","{highway,service}",f
114391762,"{1295880266,1295880216,1295880233,1295880180,1295880197,1295880211,1295880228,1295880247,1295880263}","{highway,service}",f
114391764,"{1295880250,1295880226,1295880188,1295880266,1295880280,1295880291,1295880153,1295880168,1295880182,1295880253,1295880140,1295880199,1295880282,1295880136,1295880157,1295880171,1295880186,1295880202}","{highway,service}",f
114391766,"{1295880204,1295880217}","{highway,service}",f
114391769,"{1295880253,1295880247}","{highway,service}",f
114391771,"{1295880246,1295880261}","{highway,service}",f
114392393,"{1295886482,1295886448,1295886489,1295886454,1295886495,1295886446,1295886430,1295886480}","{highway,service}",f
114392395,"{1295886481,1295886495,1295886482,1295886463,1295886429,1295886471,1295886437,1295886477,1295886443,1295886485,1295886435,1295886476,1295886442,1295886484,1295886451,1295886494,1295886492,1295886458,1298005677,1295886497}","{highway,residential}",f
114393297,"{534302816,1295893501}","{highway,residential}",f
114393299,"{1295893488,1295893501,1295893467,1295893493}","{highway,residential}",f
114393688,"{1207063143,1207063104,754516806,1015629174,754514718,1419885114,754515526,1207063083,754515890}","{oneway,yes,highway,motorway_link}",f
114393696,"{754515923,1207063154,1207063176,1207063127,1207063165}","{highway,motorway_link}",f
114396525,"{1249808004,1295984982}","{highway,service}",f
114412879,"{1296102317,1296102376}","{tunnel,yes,layer,-2,highway,footway}",f
114413847,"{1296110765,1296110586,1296110751,1296110562,1296110730}","{highway,tertiary}",f
114413848,"{1296110546,1296110741}","{highway,tertiary}",f
114413849,"{1296110619,1296110462,1296110708,1296110493}","{highway,residential}",f
114413850,"{1296110727,1296110537,1296110765,1296110702,1296110490,1296110677,1296110755,1296110638,1296110739,1296110597,1296110652,1296110509,1296110610,1296110730,1296110757,1296110582,1296110616,1296110766,1296110671,1296110668,1296110535,1296110613}","{highway,tertiary}",f
114413852,"{1296110739,1296110536,644623229}","{highway,tertiary}",f
114413853,"{1296110559,1296110539,1296110721,1296110636,1296110741,320900004}","{oneway,yes,highway,tertiary}",f
114413855,"{1296110608,1296110546,1296110752,1296110507,1296110749,1296110679,644623221}","{oneway,yes,highway,tertiary}",f
114413857,"{1296110543,1296110481,1296110740,1296110717}","{highway,tertiary}",f
114413858,"{1296110699,1296110558}","{bridge,yes,highway,footway}",f
114413860,"{1296110648,1296110511,1296110702}","{highway,tertiary}",f
114413862,"{1296110719,1296110592,1296110568}","{bridge,yes,highway,footway}",f
114413863,"{1296110500,1296110699,1296110571}","{bridge,yes,highway,footway}",f
114413866,"{1296110534,1296110615,1296110764}","{highway,service}",f
114413867,"{1296110679,1296110493,1296110734,1296110588,1296110680,1296110715}","{highway,residential}",f
114413868,"{1296110586,1296110509,1296110696}","{highway,tertiary}",f
114413870,"{1296110726,1296110481,1296110584}","{highway,tertiary}",f
114413871,"{1296110645,1296110613}","{oneway,yes,highway,tertiary}",f
114413872,"{1296110595,1296110754}","{oneway,yes,highway,tertiary}",f
114413874,"{1296110511,1296110698,1296110763,1296110654,1296110701,1296110560,1296110675,1296110536,1296110723,1296110696,1296110612,1296110595,1296110613,1296110487,1296110673,1296110713}","{highway,tertiary}",f
114413877,"{1296110738,1296110546}","{highway,service}",f
114413879,"{1296110590,1296110751}","{highway,tertiary}",f
114413881,"{1296110680,1296110541}","{highway,residential}",f
114413882,"{1296110656,1296110558,1296110513}","{bridge,yes,highway,footway}",f
114413884,"{1296110704,1296110543,529552630,1296110616}","{highway,tertiary}",f
114413886,"{1296110574,1296110740}","{highway,tertiary}",f
